Invoice,StockCode,Quantity,InvoiceDate,Price,Customer ID
495185,48194,10,2010-01-21 14:01:00,5.95,14439
495185,21524,20,2010-01-21 14:01:00,5.95,14439
495185,48184,10,2010-01-21 14:01:00,5.95,14439
495194,37410,6012,2010-01-21 15:11:00,0.1,13902
495194,16051,866,2010-01-21 15:11:00,0.06,13902
495194,16044,6144,2010-01-21 15:11:00,0.06,13902
495194,21702,2040,2010-01-21 15:11:00,0.3,13902
495194,17109C,2520,2010-01-21 15:11:00,0.15,13902
495194,17109B,3888,2010-01-21 15:11:00,0.15,13902
495194,16254,864,2010-01-21 15:11:00,0.25,13902
495194,20889,408,2010-01-21 15:11:00,0.3,13902
495194,20759,5280,2010-01-21 15:11:00,0.1,13902
495194,20758,4800,2010-01-21 15:11:00,0.1,13902
495194,20757,4800,2010-01-21 15:11:00,0.1,13902
495194,20756,5280,2010-01-21 15:11:00,0.1,13902
495194,20755,4320,2010-01-21 15:11:00,0.1,13902
495194,20991,6768,2010-01-21 15:11:00,0.1,13902
495194,20993,9312,2010-01-21 15:11:00,0.1,13902
495228,84970L,288,2010-01-22 08:28:00,0.79,14646
495228,84970S,288,2010-01-22 08:28:00,0.64,14646
495228,84975,72,2010-01-22 08:28:00,1.45,14646
495228,21684,360,2010-01-22 08:28:00,0.64,14646
495228,21683,96,2010-01-22 08:28:00,2.55,14646
495228,21559,180,2010-01-22 08:28:00,2.1,14646
495228,22353,180,2010-01-22 08:28:00,2.1,14646
495228,84992,120,2010-01-22 08:28:00,0.42,14646
495228,21280,48,2010-01-22 08:28:00,2.1,14646
495228,21281,48,2010-01-22 08:28:00,2.1,14646
495228,21672,96,2010-01-22 08:28:00,1.06,14646
495228,22326,144,2010-01-22 08:28:00,2.55,14646
495228,22328,144,2010-01-22 08:28:00,2.55,14646
495228,22329,144,2010-01-22 08:28:00,1.45,14646
495228,22136,96,2010-01-22 08:28:00,1.45,14646
495228,22294,288,2010-01-22 08:28:00,1.06,14646
495228,85123A,480,2010-01-22 08:28:00,2.55,14646
495228,85194L,144,2010-01-22 08:28:00,0.72,14646
495228,22356,100,2010-01-22 08:28:00,0.72,14646
495228,20719,100,2010-01-22 08:28:00,0.72,14646
495228,22148,80,2010-01-22 08:28:00,1.65,14646
495228,22146,80,2010-01-22 08:28:00,1.65,14646
495228,22147,80,2010-01-22 08:28:00,1.25,14646
495228,20914,32,2010-01-22 08:28:00,2.55,14646
495228,21385,288,2010-01-22 08:28:00,0.72,14646
495228,21390,288,2010-01-22 08:28:00,1.06,14646
495228,21481,36,2010-01-22 08:28:00,2.55,14646
495228,21485,24,2010-01-22 08:28:00,4.25,14646
495228,84879,160,2010-01-22 08:28:00,1.45,14646
495228,84755,144,2010-01-22 08:28:00,0.55,14646
495228,84836,216,2010-01-22 08:28:00,1.06,14646
495228,21843,24,2010-01-22 08:28:00,9.95,14646
495228,22131,144,2010-01-22 08:28:00,1.65,14646
495228,22243,384,2010-01-22 08:28:00,1.45,14646
495228,22244,96,2010-01-22 08:28:00,1.65,14646
495228,22253,192,2010-01-22 08:28:00,1.06,14646
495228,22285,288,2010-01-22 08:28:00,1.45,14646
495228,22335,288,2010-01-22 08:28:00,0.55,14646
495228,35961,288,2010-01-22 08:28:00,0.72,14646
495228,84459B,96,2010-01-22 08:28:00,1.25,14646
495229,22073,48,2010-01-22 08:30:00,3.39,14646
495229,22366,20,2010-01-22 08:30:00,5.95,14646
495229,20728,100,2010-01-22 08:30:00,1.45,14646
495229,20724,100,2010-01-22 08:30:00,0.72,14646
495229,20719,100,2010-01-22 08:30:00,0.72,14646
495229,85099B,100,2010-01-22 08:30:00,1.65,14646
495229,20712,100,2010-01-22 08:30:00,1.65,14646
495229,22199,48,2010-01-22 08:30:00,3.75,14646
495229,20931,48,2010-01-22 08:30:00,2.95,14646
C495231,M,-1,2010-01-22 09:13:00,756.85,14911
495232,21540,3,2010-01-22 09:19:00,4.25,14156
495232,22309,6,2010-01-22 09:19:00,2.55,14156
495232,20914,6,2010-01-22 09:19:00,2.95,14156
495232,21533,3,2010-01-22 09:19:00,4.95,14156
495232,21539,3,2010-01-22 09:19:00,4.95,14156
495232,21527,2,2010-01-22 09:19:00,7.95,14156
495232,84828,12,2010-01-22 09:19:00,1.25,14156
495232,84050,6,2010-01-22 09:19:00,1.65,14156
495232,84375,12,2010-01-22 09:19:00,1.95,14156
495232,21870,12,2010-01-22 09:19:00,1.25,14156
495232,21874,12,2010-01-22 09:19:00,1.25,14156
495232,21877,12,2010-01-22 09:19:00,1.25,14156
495232,21210,12,2010-01-22 09:19:00,1.45,14156
495232,21214,12,2010-01-22 09:19:00,1.45,14156
495232,84992,24,2010-01-22 09:19:00,0.55,14156
495232,21212,24,2010-01-22 09:19:00,0.55,14156
495232,22269,8,2010-01-22 09:19:00,1.25,14156
495232,22283,4,2010-01-22 09:19:00,7.95,14156
495232,21469,6,2010-01-22 09:19:00,3.75,14156
495232,21466,6,2010-01-22 09:19:00,3.75,14156
495232,22261,12,2010-01-22 09:19:00,0.85,14156
495232,85197,6,2010-01-22 09:19:00,2.1,14156
495232,85186C,24,2010-01-22 09:19:00,0.42,14156
495232,21383,12,2010-01-22 09:19:00,0.65,14156
495232,85189,24,2010-01-22 09:19:00,0.85,14156
495232,85200,12,2010-01-22 09:19:00,1.25,14156
495232,85093,12,2010-01-22 09:19:00,1.25,14156
495232,22286,12,2010-01-22 09:19:00,1.65,14156
495232,21126,12,2010-01-22 09:19:00,1.25,14156
495232,21121,24,2010-01-22 09:19:00,1.25,14156
495232,21059,12,2010-01-22 09:19:00,0.85,14156
495232,21063,12,2010-01-22 09:19:00,0.85,14156
495232,22244,12,2010-01-22 09:19:00,1.95,14156
495232,22139,3,2010-01-22 09:19:00,4.95,14156
495232,85014B,6,2010-01-22 09:19:00,5.95,14156
495232,85090,3,2010-01-22 09:19:00,4.65,14156
495232,22319,12,2010-01-22 09:19:00,0.65,14156
495232,21429,8,2010-01-22 09:19:00,1.65,14156
495232,21437,4,2010-01-22 09:19:00,3.75,14156
495232,20754,6,2010-01-22 09:19:00,2.1,14156
495232,22199,4,2010-01-22 09:19:00,4.25,14156
495232,22203,4,2010-01-22 09:19:00,3.75,14156
495232,22184,2,2010-01-22 09:19:00,8.5,14156
495232,22215,2,2010-01-22 09:19:00,8.5,14156
495232,21185,3,2010-01-22 09:19:00,6.35,14156
495232,21770,4,2010-01-22 09:19:00,4.95,14156
495232,48187,4,2010-01-22 09:19:00,6.75,14156
495232,21524,2,2010-01-22 09:19:00,6.75,14156
495232,48189,2,2010-01-22 09:19:00,6.75,14156
495232,22173,8,2010-01-22 09:19:00,2.95,14156
495232,22212,6,2010-01-22 09:19:00,2.1,14156
495232,84406B,8,2010-01-22 09:19:00,3.25,14156
495232,21333,6,2010-01-22 09:19:00,2.95,14156
495232,22177,2,2010-01-22 09:19:00,9.95,14156
495232,85178,12,2010-01-22 09:19:00,1.25,14156
495232,47568,6,2010-01-22 09:19:00,2.1,14156
495232,84509A,4,2010-01-22 09:19:00,3.75,14156
495232,22058,12,2010-01-22 09:19:00,1.49,14156
495232,22060,2,2010-01-22 09:19:00,9.95,14156
495232,37494A,6,2010-01-22 09:19:00,2.95,14156
495232,37447,12,2010-01-22 09:19:00,1.49,14156
495232,85049F,12,2010-01-22 09:19:00,1.25,14156
495232,85049C,12,2010-01-22 09:19:00,1.25,14156
495232,37449,2,2010-01-22 09:19:00,9.95,14156
495232,22354,10,2010-01-22 09:19:00,3.75,14156
495232,22348,12,2010-01-22 09:19:00,0.85,14156
495232,22180,2,2010-01-22 09:19:00,9.95,14156
495232,21398,6,2010-01-22 09:19:00,2.1,14156
495232,21396,12,2010-01-22 09:19:00,1.25,14156
495232,21528,2,2010-01-22 09:19:00,6.95,14156
495232,21534,3,2010-01-22 09:19:00,4.95,14156
C495234,M,-1,2010-01-22 09:39:00,1193.89,14156
495235,M,1,2010-01-22 09:40:00,1193.89,14156
495277,21116,3,2010-01-22 11:41:00,4.95,14911
495277,21408,3,2010-01-22 11:41:00,4.25,14911
495277,22178,12,2010-01-22 11:41:00,1.25,14911
495277,85123A,6,2010-01-22 11:41:00,2.95,14911
495277,21614,6,2010-01-22 11:41:00,2.95,14911
495277,21428,4,2010-01-22 11:41:00,4.25,14911
495277,20901,2,2010-01-22 11:41:00,6.35,14911
495277,84580,4,2010-01-22 11:41:00,3.75,14911
495277,20681,6,2010-01-22 11:41:00,3.25,14911
495277,85014D,3,2010-01-22 11:41:00,5.95,14911
495277,C2,1,2010-01-22 11:41:00,50.0,14911
495280,22326,6,2010-01-22 12:24:00,2.95,12708
495280,22328,6,2010-01-22 12:24:00,2.95,12708
495280,22358,6,2010-01-22 12:24:00,2.95,12708
495280,20677,8,2010-01-22 12:24:00,1.25,12708
495280,21156,8,2010-01-22 12:24:00,1.95,12708
495280,21216,4,2010-01-22 12:24:00,4.95,12708
495280,21240,8,2010-01-22 12:24:00,0.85,12708
495280,21239,8,2010-01-22 12:24:00,0.85,12708
495280,21242,8,2010-01-22 12:24:00,1.69,12708
495280,21243,8,2010-01-22 12:24:00,1.69,12708
495280,21245,8,2010-01-22 12:24:00,1.69,12708
495280,21244,8,2010-01-22 12:24:00,1.69,12708
495280,21980,48,2010-01-22 12:24:00,0.29,12708
495280,84997B,6,2010-01-22 12:24:00,3.75,12708
495280,84270,30,2010-01-22 12:24:00,0.21,12708
495280,85093,12,2010-01-22 12:24:00,1.25,12708
495280,84968D,1,2010-01-22 12:24:00,12.75,12708
495280,84968C,1,2010-01-22 12:24:00,12.75,12708
495280,84968F,1,2010-01-22 12:24:00,12.75,12708
495280,84969,6,2010-01-22 12:24:00,4.25,12708
495280,POST,2,2010-01-22 12:24:00,18.0,12708
495300,20776,6,2010-01-22 13:39:00,1.65,12510
495300,84932D,8,2010-01-22 13:39:00,1.95,12510
495300,84932C,8,2010-01-22 13:39:00,1.95,12510
495300,79323P,24,2010-01-22 13:39:00,5.45,12510
495300,79323W,24,2010-01-22 13:39:00,5.45,12510
495300,20967,8,2010-01-22 13:39:00,3.75,12510
495300,20969,4,2010-01-22 13:39:00,3.75,12510
495300,20729,10,2010-01-22 13:39:00,1.25,12510
495300,21935,20,2010-01-22 13:39:00,1.65,12510
495300,84077,96,2010-01-22 13:39:00,0.21,12510
495300,85227,36,2010-01-22 13:39:00,0.85,12510
495300,21222,10,2010-01-22 13:39:00,1.25,12510
495300,22193,2,2010-01-22 13:39:00,8.5,12510
495300,22194,2,2010-01-22 13:39:00,8.5,12510
495300,21892,12,2010-01-22 13:39:00,1.25,12510
495300,21891,12,2010-01-22 13:39:00,1.25,12510
495300,84029E,4,2010-01-22 13:39:00,3.75,12510
495300,79067,12,2010-01-22 13:39:00,3.75,12510
495300,84937,36,2010-01-22 13:39:00,2.1,12510
495300,84279P,4,2010-01-22 13:39:00,3.75,12510
495300,84279B,4,2010-01-22 13:39:00,3.75,12510
495300,20749,8,2010-01-22 13:39:00,7.95,12510
495300,20750,4,2010-01-22 13:39:00,7.95,12510
495300,21432,2,2010-01-22 13:39:00,5.95,12510
495300,20724,20,2010-01-22 13:39:00,0.85,12510
495300,22356,20,2010-01-22 13:39:00,0.85,12510
495300,20719,10,2010-01-22 13:39:00,0.85,12510
495300,20764,8,2010-01-22 13:39:00,3.75,12510
495300,20770,12,2010-01-22 13:39:00,2.55,12510
495300,POST,8,2010-01-22 13:39:00,28.0,12510
495304,37503,2,2010-01-22 13:52:00,10.75,14156
495304,16202C,12,2010-01-22 13:52:00,1.95,14156
495304,84396,12,2010-01-22 13:52:00,1.95,14156
495304,84595B,24,2010-01-22 13:52:00,1.65,14156
495304,84706A,24,2010-01-22 13:52:00,1.95,14156
495304,84869,12,2010-01-22 13:52:00,1.95,14156
495304,84933B,1,2010-01-22 13:52:00,2.1,14156
495304,20717,10,2010-01-22 13:52:00,1.25,14156
495304,85099F,10,2010-01-22 13:52:00,1.95,14156
495304,22356,10,2010-01-22 13:52:00,0.85,14156
495304,16161P,25,2010-01-22 13:52:00,0.42,14156
495304,16156L,25,2010-01-22 13:52:00,0.42,14156
495304,84532B,2,2010-01-22 13:52:00,5.95,14156
495304,85184C,6,2010-01-22 13:52:00,2.95,14156
495304,21470,6,2010-01-22 13:52:00,3.75,14156
495304,84692,25,2010-01-22 13:52:00,0.42,14156
495304,22236,1,2010-01-22 13:52:00,12.75,14156
495304,22218,3,2010-01-22 13:52:00,4.25,14156
495304,22215,2,2010-01-22 13:52:00,8.5,14156
495304,37495,4,2010-01-22 13:52:00,3.75,14156
495304,37502,6,2010-01-22 13:52:00,2.95,14156
495304,47556B,6,2010-01-22 13:52:00,2.95,14156
495304,47570B,2,2010-01-22 13:52:00,10.65,14156
495304,47559B,10,2010-01-22 13:52:00,1.25,14156
495304,47566B,5,2010-01-22 13:52:00,4.65,14156
495304,47580,6,2010-01-22 13:52:00,2.55,14156
495304,84520D,12,2010-01-22 13:52:00,0.85,14156
495304,84509G,4,2010-01-22 13:52:00,3.75,14156
495304,84510B,10,2010-01-22 13:52:00,1.25,14156
495304,84991,24,2010-01-22 13:52:00,0.55,14156
495304,47568,6,2010-01-22 13:52:00,2.1,14156
495304,47570,2,2010-01-22 13:52:00,10.65,14156
495304,84520B,12,2010-01-22 13:52:00,0.85,14156
495304,22244,12,2010-01-22 13:52:00,1.95,14156
495304,22245,12,2010-01-22 13:52:00,0.85,14156
495304,84380,12,2010-01-22 13:52:00,1.25,14156
495304,20751,12,2010-01-22 13:52:00,2.1,14156
495304,21977,24,2010-01-22 13:52:00,0.55,14156
495304,C2,1,2010-01-22 13:52:00,50.0,14156
495310,20658,12,2010-01-22 14:17:00,1.25,12531
495310,20675,8,2010-01-22 14:17:00,1.25,12531
495310,20676,8,2010-01-22 14:17:00,1.25,12531
495310,20677,8,2010-01-22 14:17:00,1.25,12531
495310,20681,6,2010-01-22 14:17:00,3.25,12531
495310,20682,6,2010-01-22 14:17:00,3.25,12531
495310,20685,2,2010-01-22 14:17:00,6.75,12531
495310,20717,10,2010-01-22 14:17:00,1.25,12531
495310,20718,10,2010-01-22 14:17:00,1.25,12531
495310,20719,10,2010-01-22 14:17:00,0.85,12531
495310,20723,10,2010-01-22 14:17:00,0.85,12531
495310,20724,20,2010-01-22 14:17:00,0.85,12531
495310,20725,10,2010-01-22 14:17:00,1.65,12531
495310,20726,10,2010-01-22 14:17:00,1.65,12531
495310,20750,4,2010-01-22 14:17:00,7.95,12531
495310,20754,6,2010-01-22 14:17:00,2.1,12531
495310,20981,12,2010-01-22 14:17:00,0.85,12531
495310,20983,12,2010-01-22 14:17:00,0.85,12531
495310,21035,6,2010-01-22 14:17:00,2.95,12531
495310,21039,6,2010-01-22 14:17:00,2.55,12531
495310,21041,6,2010-01-22 14:17:00,2.95,12531
495310,21058,12,2010-01-22 14:17:00,0.85,12531
495310,21059,12,2010-01-22 14:17:00,0.85,12531
495310,21077,12,2010-01-22 14:17:00,0.85,12531
495310,21078,12,2010-01-22 14:17:00,0.85,12531
495310,21080,12,2010-01-22 14:17:00,0.85,12531
495310,21085,12,2010-01-22 14:17:00,0.65,12531
495310,21086,12,2010-01-22 14:17:00,0.65,12531
495310,21091,12,2010-01-22 14:17:00,0.85,12531
495310,21092,12,2010-01-22 14:17:00,0.85,12531
495310,21094,12,2010-01-22 14:17:00,0.85,12531
495310,21121,24,2010-01-22 14:17:00,1.25,12531
495310,21122,24,2010-01-22 14:17:00,1.25,12531
495310,21124,24,2010-01-22 14:17:00,1.25,12531
495310,21153,2,2010-01-22 14:17:00,10.65,12531
495310,21154,10,2010-01-22 14:17:00,1.25,12531
495310,21155,6,2010-01-22 14:17:00,2.1,12531
495310,21210,12,2010-01-22 14:17:00,1.45,12531
495310,21212,24,2010-01-22 14:17:00,0.55,12531
495310,21217,1,2010-01-22 14:17:00,9.95,12531
495310,21218,6,2010-01-22 14:17:00,3.75,12531
495310,21223,10,2010-01-22 14:17:00,1.25,12531
495310,21238,8,2010-01-22 14:17:00,0.85,12531
495310,21239,8,2010-01-22 14:17:00,0.85,12531
495310,21240,8,2010-01-22 14:17:00,0.85,12531
495310,21242,8,2010-01-22 14:17:00,1.69,12531
495310,21243,8,2010-01-22 14:17:00,1.69,12531
495310,21244,8,2010-01-22 14:17:00,1.69,12531
495310,21329,12,2010-01-22 14:17:00,1.65,12531
495310,21330,12,2010-01-22 14:17:00,1.65,12531
495310,21432,4,2010-01-22 14:17:00,5.95,12531
495310,21439,12,2010-01-22 14:17:00,1.25,12531
495310,21498,25,2010-01-22 14:17:00,0.42,12531
495310,21531,6,2010-01-22 14:17:00,2.55,12531
495310,21533,3,2010-01-22 14:17:00,4.95,12531
495310,21535,6,2010-01-22 14:17:00,2.55,12531
495310,21537,4,2010-01-22 14:17:00,4.25,12531
495310,21541,12,2010-01-22 14:17:00,0.85,12531
495310,21542,24,2010-01-22 14:17:00,0.85,12531
495310,21578,6,2010-01-22 14:17:00,2.25,12531
495310,21655,12,2010-01-22 14:17:00,1.69,12531
495310,21668,12,2010-01-22 14:17:00,1.25,12531
495310,21671,12,2010-01-22 14:17:00,1.25,12531
495310,21672,12,2010-01-22 14:17:00,1.25,12531
495310,21680,12,2010-01-22 14:17:00,0.85,12531
495310,21768,2,2010-01-22 14:17:00,14.95,12531
495310,21844,6,2010-01-22 14:17:00,2.95,12531
495310,21880,12,2010-01-22 14:17:00,0.65,12531
495310,21894,12,2010-01-22 14:17:00,1.25,12531
495310,21896,6,2010-01-22 14:17:00,2.1,12531
495310,21936,5,2010-01-22 14:17:00,2.95,12531
495310,21937,5,2010-01-22 14:17:00,2.95,12531
495310,21972,12,2010-01-22 14:17:00,1.45,12531
495310,21973,12,2010-01-22 14:17:00,1.45,12531
495310,21975,24,2010-01-22 14:17:00,0.55,12531
495310,21976,24,2010-01-22 14:17:00,0.55,12531
495310,22073,4,2010-01-22 14:17:00,3.75,12531
495310,22078,10,2010-01-22 14:17:00,2.1,12531
495310,22079,10,2010-01-22 14:17:00,1.65,12531
495310,22082,10,2010-01-22 14:17:00,1.65,12531
495310,22090,6,2010-01-22 14:17:00,2.95,12531
495310,22138,3,2010-01-22 14:17:00,4.95,12531
495310,22139,3,2010-01-22 14:17:00,4.95,12531
495310,22203,4,2010-01-22 14:17:00,3.75,12531
495310,22232,8,2010-01-22 14:17:00,1.65,12531
495310,22242,12,2010-01-22 14:17:00,1.65,12531
495310,22243,12,2010-01-22 14:17:00,1.65,12531
495310,22253,12,2010-01-22 14:17:00,1.25,12531
495310,22254,12,2010-01-22 14:17:00,1.25,12531
495310,22255,12,2010-01-22 14:17:00,0.85,12531
495310,22326,6,2010-01-22 14:17:00,2.95,12531
495310,22329,12,2010-01-22 14:17:00,1.65,12531
495310,22331,8,2010-01-22 14:17:00,1.65,12531
495310,22333,8,2010-01-22 14:17:00,1.65,12531
495310,22334,8,2010-01-22 14:17:00,1.65,12531
495310,22354,10,2010-01-22 14:17:00,3.75,12531
495310,22356,10,2010-01-22 14:17:00,0.85,12531
495310,84247L,12,2010-01-22 14:17:00,0.42,12531
495310,84832,12,2010-01-22 14:17:00,0.85,12531
495310,84970S,12,2010-01-22 14:17:00,0.85,12531
495310,84997B,6,2010-01-22 14:17:00,3.75,12531
495310,84997C,6,2010-01-22 14:17:00,3.75,12531
495310,84997D,6,2010-01-22 14:17:00,3.75,12531
495310,85015,6,2010-01-22 14:17:00,2.55,12531
495310,85016,6,2010-01-22 14:17:00,2.55,12531
495310,85032A,6,2010-01-22 14:17:00,2.1,12531
495310,85032B,6,2010-01-22 14:17:00,2.1,12531
495310,85055,4,2010-01-22 14:17:00,3.75,12531
495310,85059,4,2010-01-22 14:17:00,3.75,12531
495310,POST,9,2010-01-22 14:17:00,18.0,12531
495360,22303,6,2010-01-24 12:05:00,2.55,12703
495360,20665,6,2010-01-24 12:05:00,2.95,12703
495360,85093,12,2010-01-24 12:05:00,1.25,12703
495360,21717,8,2010-01-24 12:05:00,2.55,12703
495360,22331,8,2010-01-24 12:05:00,1.65,12703
495360,21085,12,2010-01-24 12:05:00,0.65,12703
495360,21077,12,2010-01-24 12:05:00,0.85,12703
495360,21091,12,2010-01-24 12:05:00,0.85,12703
495360,47590A,3,2010-01-24 12:05:00,5.45,12703
495360,47590B,3,2010-01-24 12:05:00,5.45,12703
495360,20857,10,2010-01-24 12:05:00,1.65,12703
495360,20864,6,2010-01-24 12:05:00,2.1,12703
495360,21226,15,2010-01-24 12:05:00,1.25,12703
495360,21330,12,2010-01-24 12:05:00,1.65,12703
495360,16237,30,2010-01-24 12:05:00,0.21,12703
495360,21578,6,2010-01-24 12:05:00,2.25,12703
495360,20981,12,2010-01-24 12:05:00,0.85,12703
495360,22090,6,2010-01-24 12:05:00,2.95,12703
495360,22180,1,2010-01-24 12:05:00,9.95,12703
495360,21154,10,2010-01-24 12:05:00,1.25,12703
495360,22356,10,2010-01-24 12:05:00,0.85,12703
495360,20983,12,2010-01-24 12:05:00,0.85,12703
495360,21843,1,2010-01-24 12:05:00,10.95,12703
495360,20751,12,2010-01-24 12:05:00,2.1,12703
495360,21241,8,2010-01-24 12:05:00,0.85,12703
495360,21240,8,2010-01-24 12:05:00,0.85,12703
495360,21239,8,2010-01-24 12:05:00,0.85,12703
495360,21238,8,2010-01-24 12:05:00,0.85,12703
495360,20674,8,2010-01-24 12:05:00,1.25,12703
495360,20675,8,2010-01-24 12:05:00,1.25,12703
495360,20677,8,2010-01-24 12:05:00,1.25,12703
495360,20676,8,2010-01-24 12:05:00,1.25,12703
495360,21245,8,2010-01-24 12:05:00,1.69,12703
495360,21244,8,2010-01-24 12:05:00,1.69,12703
495360,21243,8,2010-01-24 12:05:00,1.69,12703
495360,21242,8,2010-01-24 12:05:00,1.69,12703
495360,22328,6,2010-01-24 12:05:00,2.95,12703
495360,21563,6,2010-01-24 12:05:00,2.95,12703
495360,22131,6,2010-01-24 12:05:00,1.95,12703
495360,POST,3,2010-01-24 12:05:00,18.0,12703
495404,22320,24,2010-01-25 09:48:00,5.45,14439
495404,21051,48,2010-01-25 09:48:00,1.69,14439
495404,84509G,24,2010-01-25 09:48:00,2.95,14439
495404,37503,12,2010-01-25 09:48:00,9.95,14439
495404,20747,18,2010-01-25 09:48:00,12.75,14439
495404,20748,18,2010-01-25 09:48:00,10.95,14439
495404,21615,48,2010-01-25 09:48:00,3.25,14439
495404,21616,48,2010-01-25 09:48:00,3.25,14439
495404,37449,8,2010-01-25 09:48:00,8.5,14439
495404,22354,30,2010-01-25 09:48:00,3.39,14439
495404,20725,10,2010-01-25 09:48:00,1.65,14439
495404,20750,2,2010-01-25 09:48:00,7.95,14439
495404,21707,4,2010-01-25 09:48:00,4.95,14439
495404,85114B,6,2010-01-25 09:48:00,1.65,14439
495404,20685,10,2010-01-25 09:48:00,5.95,14439
495488,84050,18,2010-01-25 12:19:00,1.65,14911
495488,84791,6,2010-01-25 12:19:00,2.95,14911
495488,84970L,12,2010-01-25 12:19:00,0.95,14911
495488,85184C,6,2010-01-25 12:19:00,2.95,14911
495488,21843,5,2010-01-25 12:19:00,10.95,14911
495488,84912A,4,2010-01-25 12:19:00,3.75,14911
495488,48129,4,2010-01-25 12:19:00,6.75,14911
495488,48184,4,2010-01-25 12:19:00,6.75,14911
495488,85016,6,2010-01-25 12:19:00,2.55,14911
495488,90005A,4,2010-01-25 12:19:00,1.95,14911
495488,C2,1,2010-01-25 12:19:00,50.0,14911
495488,21485,6,2010-01-25 12:19:00,4.95,14911
495488,84029E,8,2010-01-25 12:19:00,3.75,14911
495488,84937,12,2010-01-25 12:19:00,2.1,14911
495488,82486,8,2010-01-25 12:19:00,7.95,14911
495488,85066,6,2010-01-25 12:19:00,12.75,14911
495488,37503,4,2010-01-25 12:19:00,10.75,14911
495488,20901,2,2010-01-25 12:19:00,6.35,14911
495488,20906,6,2010-01-25 12:19:00,2.95,14911
495488,21068,12,2010-01-25 12:19:00,1.25,14911
495488,20993,12,2010-01-25 12:19:00,0.85,14911
495488,22132,24,2010-01-25 12:19:00,0.85,14911
495488,35096A,24,2010-01-25 12:19:00,0.42,14911
C495502,21539,-1,2010-01-25 12:35:00,4.95,12644
C495502,85093,-3,2010-01-25 12:35:00,1.25,12644
C495502,22251,-3,2010-01-25 12:35:00,1.25,12644
C495502,22232,-1,2010-01-25 12:35:00,1.65,12644
C495502,22230,-4,2010-01-25 12:35:00,0.85,12644
C495502,21652,-3,2010-01-25 12:35:00,1.95,12644
C495502,21717,-1,2010-01-25 12:35:00,2.55,12644
C495502,47367B,-1,2010-01-25 12:35:00,3.75,12644
C495502,22202,-2,2010-01-25 12:35:00,3.75,12644
C495502,22215,-2,2010-01-25 12:35:00,8.5,12644
C495502,22218,-1,2010-01-25 12:35:00,4.25,12644
C495579,M,-1,2010-01-26 09:52:00,4.93,12600
495581,84692,25,2010-01-26 10:09:00,0.42,12468
495581,21121,24,2010-01-26 10:09:00,1.25,12468
495581,21394,6,2010-01-26 10:09:00,1.95,12468
495581,21395,6,2010-01-26 10:09:00,1.95,12468
495581,21392,6,2010-01-26 10:09:00,2.1,12468
495581,21393,6,2010-01-26 10:09:00,2.1,12468
495581,22352,6,2010-01-26 10:09:00,2.55,12468
495581,85221,12,2010-01-26 10:09:00,1.25,12468
495581,22242,12,2010-01-26 10:09:00,1.65,12468
495581,22243,12,2010-01-26 10:09:00,1.65,12468
495581,22244,12,2010-01-26 10:09:00,1.95,12468
495581,22328,6,2010-01-26 10:09:00,2.95,12468
495581,22326,6,2010-01-26 10:09:00,2.95,12468
495581,22367,8,2010-01-26 10:09:00,1.95,12468
495581,22331,8,2010-01-26 10:09:00,1.65,12468
495581,21381,12,2010-01-26 10:09:00,1.69,12468
495581,21439,12,2010-01-26 10:09:00,1.25,12468
495581,21130,6,2010-01-26 10:09:00,3.45,12468
495581,22180,1,2010-01-26 10:09:00,9.95,12468
495581,22355,10,2010-01-26 10:09:00,0.85,12468
495581,20719,20,2010-01-26 10:09:00,0.85,12468
495581,85049B,12,2010-01-26 10:09:00,1.25,12468
495581,21680,12,2010-01-26 10:09:00,0.85,12468
495581,47471,24,2010-01-26 10:09:00,0.65,12468
495581,21976,48,2010-01-26 10:09:00,0.55,12468
495581,POST,2,2010-01-26 10:09:00,18.0,12468
495591,21250,12,2010-01-26 10:25:00,2.95,14646
495591,21429,288,2010-01-26 10:25:00,1.65,14646
495591,21035,200,2010-01-26 10:25:00,2.55,14646
495591,21216,120,2010-01-26 10:25:00,4.25,14646
495591,85232B,312,2010-01-26 10:25:00,4.95,14646
495591,22275,24,2010-01-26 10:25:00,7.65,14646
495591,22276,100,2010-01-26 10:25:00,2.1,14646
495591,22278,6,2010-01-26 10:25:00,4.95,14646
495591,85099B,400,2010-01-26 10:25:00,1.65,14646
495591,84406B,128,2010-01-26 10:25:00,2.75,14646
495591,20692,48,2010-01-26 10:25:00,3.75,14646
495591,21671,192,2010-01-26 10:25:00,1.06,14646
495591,84987,72,2010-01-26 10:25:00,1.45,14646
495591,21578,24,2010-01-26 10:25:00,2.25,14646
495591,47566,60,2010-01-26 10:25:00,3.75,14646
495591,22147,12,2010-01-26 10:25:00,1.45,14646
495591,22277,100,2010-01-26 10:25:00,1.85,14646
495591,21989,24,2010-01-26 10:25:00,0.85,14646
495591,21041,12,2010-01-26 10:25:00,2.95,14646
495591,22356,100,2010-01-26 10:25:00,0.72,14646
495591,84050,72,2010-01-26 10:25:00,1.25,14646
495591,21668,192,2010-01-26 10:25:00,1.06,14646
495591,21669,192,2010-01-26 10:25:00,1.06,14646
495591,21670,96,2010-01-26 10:25:00,1.06,14646
495591,21672,192,2010-01-26 10:25:00,1.06,14646
495591,21673,96,2010-01-26 10:25:00,1.06,14646
495591,21154,50,2010-01-26 10:25:00,1.25,14646
